codemun,isic_r4,qtde_vinc_ativos_sum,massa_salarial_sum
251365,Trade,1,465000.0
251370,Agriculture,3283,2417082583.0
251370,Business,414,293102627.0
251370,Construction,305,373936528.0
251370,Financial,59,208013439.0
251370,Government,4338,5010912718.0
251370,Manufacturing,9439,8467420907.0
251370,Mining,23,34121543.0
251370,OtherServices,98,62847981.0
251370,RealEstate,4,1798500.0
251370,Trade,1320,1010815353.0
251370,Transport,272,317286544.0
251370,Utilities,63,60384350.0
251380,Agriculture,76,97026751.0
251380,Manufacturing,35,35719448.0
251380,OtherServices,3,2730145.0
251380,Trade,6,3036697.0
251385,OtherServices,0,0.0
251385,Trade,3,2823093.0
251390,Business,17,11707700.0
251390,Construction,17,7297060.0
251390,Financial,33,125694992.0
251390,Government,1025,1311954538.0
251390,Manufacturing,649,359644470.0
251390,OtherServices,11,7928462.0
251390,Trade,402,305938021.0
251390,Transport,6,9622759.0
251392,Government,196,242590600.0
251392,OtherServices,0,0.0
251392,Trade,11,8656852.0
251394,OtherServices,0,0.0
251394,Trade,4,3669610.0
251396,OtherServices,0,0.0
251396,Trade,2,1049333.0
251398,Government,208,206789265.0
251398,OtherServices,1,221180.0
251398,Trade,1,1102500.0
251400,Agriculture,2,1122000.0
251400,Business,368,167677562.0
251400,Government,306,249868555.0
251400,OtherServices,3,4284000.0
251400,Trade,12,11443225.0
251410,OtherServices,0,0.0
251410,Trade,2,950980.0
251420,Construction,0,0.0
251420,OtherServices,3,1656272.0
251420,Trade,16,12698661.0
251430,OtherServices,0,0.0
251430,Trade,1,549000.0
251440,OtherServices,0,0.0
251440,Trade,6,3934690.0
251445,Agriculture,11,7377135.0
251445,Government,396,334851712.0
251445,OtherServices,0,0.0
251445,Trade,3,2589422.0
251450,Business,36,22745943.0
251450,Construction,301,309700979.0
251450,Government,648,469325927.0
251450,Manufacturing,15,7994794.0
251450,OtherServices,10,7423135.0
251450,Trade,84,55965974.0
251455,OtherServices,0,0.0
251460,OtherServices,0,0.0
251460,Trade,4,1807100.0
251465,OtherServices,0,0.0
251465,Trade,1,204000.0
251470,Manufacturing,41,27931203.0
251470,OtherServices,0,0.0
251470,Trade,16,13297497.0
251480,OtherServices,0,0.0
251480,Trade,4,2397000.0
251490,Agriculture,4,2950925.0
251490,Business,2,1402500.0
251490,Construction,2,7153130.0
251490,Government,520,376222000.0
251490,Manufacturing,24,19280007.0
251490,OtherServices,6,3695869.0
251490,Trade,78,54440995.0
251500,Agriculture,30,16031640.0
251500,Government,403,301775466.0
251500,OtherServices,11,7734000.0
251500,Trade,10,7718743.0
251510,Government,653,610260013.0
251510,Manufacturing,9,7632524.0
251510,OtherServices,4,1890291.0
251510,Trade,42,29981973.0
251520,OtherServices,2,408000.0
251520,Trade,2,1071000.0
251530,Agriculture,1020,1061044976.0
251530,Business,27,16761539.0
251530,Construction,26,13464186.0
251530,Financial,53,231993254.0
251530,Government,1177,1819725589.0
251530,Manufacturing,194,124898437.0
251530,OtherServices,34,29057603.0
251530,RealEstate,1,220000.0
251530,Trade,676,483895902.0
251530,Transport,15,23971990.0
251540,Government,507,442703104.0
251540,OtherServices,0,0.0
251540,Trade,10,7409069.0
251550,Agriculture,8,3553000.0
251550,Business,23,15624398.0
251550,Construction,19,11258177.0
251550,Government,584,567303319.0
251550,Manufacturing,0,0.0
251550,OtherServices,6,3672000.0
251550,Trade,122,74268858.0
251560,OtherServices,2,189966.0
251560,Trade,2,2235508.0
251570,Government,168,122450050.0
251570,OtherServices,0,0.0
251570,Trade,0,0.0
251580,Manufacturing,242,189024618.0
251580,OtherServices,3,1841621.0
251580,Trade,6,2651801.0
251590,Government,320,300083033.0
251590,Manufacturing,1,630700.0
251590,OtherServices,2,954669.0
251590,Trade,6,3869666.0
251593,Government,315,281276672.0
251593,OtherServices,2,750550.0
251593,Trade,6,4318288.0
251597,Agriculture,13,9062319.0
251597,Government,396,360257518.0
251597,OtherServices,1,612000.0
251597,Trade,9,5921706.0
251600,Agriculture,15,7771900.0
251600,Business,11,7290800.0
251600,Construction,11,4452600.0
251600,Government,941,1050316283.0
251600,Manufacturing,14,11093750.0
251600,OtherServices,19,11586557.0
251600,Trade,299,198203128.0
251610,Agriculture,10,7431266.0
251610,Business,4,7575976.0
251610,Construction,27,24214289.0
251610,Government,791,819609600.0
251610,Manufacturing,59,48190613.0
251610,OtherServices,6,3537700.0
251610,Trade,181,129872842.0
251610,Transport,15,17153665.0
251615,OtherServices,3,255000.0
251615,Trade,5,2837331.0
251620,Agriculture,79,57230761.0
251620,Business,209,180008086.0
251620,Construction,200,143779501.0
251620,Financial,107,445423068.0
251620,Government,2886,3114510869.0
251620,Manufacturing,1091,787648686.0
251620,OtherServices,110,75988021.0
251620,Trade,2409,1793069626.0
251620,Transport,54,68895559.0
251620,Utilities,183,458888409.0
251630,Agriculture,6,4260200.0
251630,Business,34,18089490.0
251630,Construction,38,13407467.0
251630,Financial,21,112427907.0
251630,Government,604,644403623.0
251630,Manufacturing,33,14642880.0
251630,OtherServices,27,17835959.0
251630,Trade,201,132250317.0
251640,Government,458,393196743.0
251640,OtherServices,4,2830718.0
251640,Trade,23,13636598.0
251640,Transport,2,4140610.0
251650,Business,4,3591600.0
251650,Construction,42,38072886.0
251650,Government,694,593682687.0
251650,Manufacturing,61,33452083.0
251650,OtherServices,11,8332292.0
251650,Trade,74,47277686.0
251660,Government,643,627877379.0
251660,OtherServices,4,2247873.0
251660,Trade,61,32817196.0
251670,Business,4,2312000.0
251670,Construction,11,12219390.0
251670,Government,654,745609613.0
251670,Manufacturing,9,8523338.0
251670,OtherServices,10,10926208.0
251670,Trade,95,66451449.0
251675,Government,302,256137852.0
251675,Mining,28,14694193.0
251675,OtherServices,0,0.0
251675,Trade,8,6341561.0
251680,Government,383,358228341.0
251680,Manufacturing,2,918000.0
251680,OtherServices,3,1546065.0
251680,Trade,36,23790143.0
251690,Agriculture,2,2968540.0
251690,Business,24,34722030.0
251690,Construction,0,9735278.0
251690,Government,611,466674350.0
251690,Manufacturing,5,2602485.0
251690,OtherServices,14,9973133.0
251690,Trade,182,116710397.0
251700,Business,2,729000.0
251700,OtherServices,6,3834300.0
251700,Trade,25,18878976.0
251710,Manufacturing,73,30475283.0
251710,OtherServices,0,0.0
251710,Trade,9,6907928.0
251720,OtherServices,2,1258000.0
251720,Trade,1,1642652.0
251740,OtherServices,0,0.0
251740,Trade,2,1224000.0
260005,Business,814,730867315.0
260005,Construction,256,247694843.0
260005,Financial,50,207905500.0
260005,Government,1833,2737909460.0
260005,Manufacturing,3119,4223083937.0
260005,OtherServices,137,119701634.0
260005,Trade,2214,1637905982.0
260005,Transport,1360,1680144134.0
260010,Agriculture,13,8941000.0
260010,Business,78,54643953.0
260010,Construction,13,13056702.0
260010,Financial,43,187715770.0
260010,Government,1313,1442036226.0
260010,Manufacturing,420,314999519.0
260010,OtherServices,22,14960435.0
260010,Trade,842,539566901.0
260010,Transport,35,51179059.0
260020,Agriculture,15,9539870.0
260020,Business,20,15507300.0
260020,Construction,16,9835584.0
260020,Government,696,978544432.0
260020,Manufacturing,102,46672593.0
260020,OtherServices,5,3465963.0
260020,Trade,149,102260396.0
260030,Agriculture,143,112804791.0
260030,Business,2,1793999.0
260030,Construction,16,7811675.0
260030,Government,831,836081991.0
260030,Manufacturing,62,40819296.0
260030,OtherServices,52,42761012.0
260030,Trade,143,106574173.0
260040,Agriculture,330,203558445.0
260040,Business,11,7548400.0
260040,Construction,4,3908605.0
260040,Government,1218,1285369064.0
260040,Manufacturing,73,43501744.0
260040,OtherServices,0,468000.0
260040,Trade,108,67141102.0
260040,Transport,12,11110034.0
260050,Agriculture,27,33002776.0
260050,Business,11,6422560.0
260050,Financial,16,62627560.0
260050,Government,1317,1860409029.0
260050,Manufacturing,34,21654008.0
260050,OtherServices,10,6770183.0
260050,Trade,412,291911237.0
260050,Transport,6,7790096.0
260060,Business,1,561000.0
260060,Government,651,548496459.0
260060,Manufacturing,1,561000.0
260060,OtherServices,5,2400171.0
260060,Trade,66,53094896.0
260070,Agriculture,1464,776530201.0
260070,Business,13,8610000.0
260070,Construction,4,3681375.0
260070,Government,1294,1229682824.0
260070,Manufacturing,137,173945331.0
260070,OtherServices,9,7189080.0
260070,Trade,437,304960614.0
260070,Transport,18,17911017.0
260080,Agriculture,27,18788024.0
260080,Business,4,1704000.0
260080,Government,926,881891865.0
260080,Manufacturing,44,21692892.0
260080,OtherServices,10,9405566.0
260080,Trade,104,68649140.0
260090,Agriculture,103,77554856.0
260090,Business,6,3493208.0
260090,Construction,1,591303.0
260090,Government,1077,1103276161.0
260090,Manufacturing,503,262348048.0
260090,OtherServices,17,15886510.0
260090,Trade,152,101224235.0
260090,Transport,5,7185617.0
260100,Agriculture,34,24885882.0
260100,Business,2,1224000.0
260100,Government,584,566160514.0
260100,Manufacturing,64,55680223.0
260100,OtherServices,3,1880100.0
260100,Trade,43,29466570.0
260105,Construction,85,74683720.0
260105,Government,565,591832068.0
260105,Manufacturing,3,2597570.0
260105,OtherServices,7,4438300.0
260105,Trade,73,51640904.0
260105,Transport,47,56779914.0
260110,Agriculture,14,13823661.0
260110,Business,96,89307779.0
260110,Construction,167,129596164.0
260110,Financial,68,328553656.0
260110,Government,1856,1936664482.0
260110,Manufacturing,1453,1209099256.0
260110,Mining,317,304216981.0
260110,OtherServices,58,66906843.0
260110,Trade,1446,1125490358.0
260110,Transport,74,73540449.0
260120,Agriculture,93,66565793.0
260120,Business,711,504422609.0
260120,Construction,127,69458974.0
260120,Financial,103,368931350.0
260120,Government,2811,3163671965.0
260120,Manufacturing,492,379530000.0
260120,OtherServices,292,198079477.0
260120,RealEstate,3,1483200.0
260120,Trade,2682,1959213130.0
260120,Transport,208,257637811.0
260120,Utilities,29,82040027.0
260130,Agriculture,3539,2840733799.0
260130,Business,4,6957817.0
260130,Government,623,571684663.0
260130,Manufacturing,168,158979108.0
260130,OtherServices,1,612000.0
260130,Trade,68,50637943.0
260140,Agriculture,581,296490433.0
260140,Business,56,40333440.0
260140,Construction,79,55534113.0
260140,Financial,49,200076484.0
260140,Government,1644,1878676716.0
260140,Manufacturing,96,70189020.0
260140,OtherServices,59,46342398.0
260140,Trade,873,708569604.0
260140,Transport,21,27294774.0
260150,Business,0,0.0
260150,Government,542,542380680.0
260150,Manufacturing,5,3066140.0
260150,OtherServices,5,3658500.0
260150,Trade,34,24034341.0
260160,Agriculture,668,455050001.0
260160,Business,19,10405920.0
260160,Government,1131,1300966069.0
260160,Manufacturing,21,16101728.0
260160,OtherServices,7,5146817.0
260160,Trade,164,116739823.0
260160,Transport,4,7435818.0
260170,Agriculture,206,170580876.0
260170,Business,103,76940762.0
260170,Construction,296,209953214.0
260170,Financial,76,299667915.0
260170,Government,2835,3842953316.0
260170,Manufacturing,3590,4618620955.0
260170,OtherServices,39,26947414.0
260170,Trade,1514,1117039128.0
260170,Transport,161,189868243.0
260170,Utilities,7,34419649.0
260180,Government,676,569122978.0
260180,OtherServices,1,2935048.0
260180,Trade,31,23938817.0
260190,Agriculture,187,138444027.0
260190,Business,3997,3669920800.0
260190,Construction,698,846800987.0
260190,Financial,55,267347028.0
260190,Government,1542,2470368018.0
260190,Manufacturing,849,638839101.0
260190,OtherServices,52,34576191.0
260190,Trade,964,668712618.0
260190,Transport,29,46785586.0
260190,Utilities,18,8913857.0
260200,Business,9,7087512.0
260200,Construction,9,6957279.0
260200,Government,1526,1323977728.0
260200,Manufacturing,69,48255866.0
260200,OtherServices,18,11336369.0
260200,Trade,142,101266919.0
260210,Agriculture,63,37844878.0
260210,Business,45,30878552.0
260210,Construction,5,9144587.0
260210,Financial,19,81415876.0
260210,Government,1427,1536669004.0
260210,Manufacturing,351,453570363.0
260210,OtherServices,34,36794493.0
260210,Trade,460,325522692.0
260210,Transport,4,10495854.0
260220,Agriculture,100,64376695.0
260220,Business,13,14447831.0
260220,Construction,0,0.0
260220,Government,1270,1226625162.0
260220,Manufacturing,217,156386305.0
260220,Mining,85,68343759.0
260220,OtherServices,39,26202043.0
260220,Trade,212,142635346.0
260230,Agriculture,160,113847053.0
260230,Business,438,356378493.0
260230,Construction,12,18316650.0
260230,Financial,18,85470428.0
260230,Government,634,644933591.0
260230,Manufacturing,239,163649579.0
260230,OtherServices,10,7814659.0
260230,Trade,418,289478822.0
260230,Transport,10,17635238.0
260240,Agriculture,66,40262578.0
260240,Government,566,546953880.0
260240,Manufacturing,1,1089243.0
260240,OtherServices,3,841500.0
260240,Trade,14,9107388.0
260250,Government,381,356445856.0
260250,Manufacturing,0,1489035.0
260250,OtherServices,1,943500.0
260250,Trade,7,4154710.0
260260,Agriculture,35,18801997.0
260260,Business,2,16543199.0
260260,Construction,4,836080.0
260260,Government,1752,2156864749.0
260260,Manufacturing,358,231600623.0
260260,OtherServices,10,13594156.0
260260,Trade,264,187034304.0
260260,Transport,28,28225712.0
260270,Agriculture,140,104441181.0
260270,Government,426,463583178.0
260270,Manufacturing,167,110910122.0
260270,OtherServices,1,612000.0
260270,Trade,69,42497418.0
260280,Agriculture,21,17253542.0
260280,Business,6,4365100.0
260280,Government,198,209467693.0
260280,Manufacturing,97,101682570.0
260280,OtherServices,19,12141505.0
260280,Trade,337,227624832.0
260280,Transport,24,33119088.0
260290,Agriculture,3813,2085563453.0
260290,Business,1918,1905255521.0
260290,Construction,3461,5607774422.0
260290,Financial,181,531673137.0
260290,Government,7126,9221880190.0
260290,Manufacturing,8797,15549146582.0
260290,Mining,0,0.0
260290,OtherServices,388,344060473.0
260290,RealEstate,17,16151031.0
260290,Trade,6049,4544944719.0
260290,Transport,1476,1860193972.0
260290,Utilities,460,1400819281.0
260300,Agriculture,21,12897116.0
260300,Business,12,8240133.0
260300,Construction,206,621352157.0
260300,Financial,19,82859258.0
260300,Government,1152,1139317084.0
260300,Manufacturing,42,38097985.0
260300,OtherServices,15,11791839.0
260300,Trade,594,464627040.0
260300,Transport,17,24225591.0
260310,Agriculture,32,26049195.0
260310,Business,8,8355200.0
260310,Government,830,801731465.0
260310,Manufacturing,40,34030258.0
260310,OtherServices,9,7188567.0
260310,Trade,160,127580805.0
260320,Business,6,3598900.0
260320,Construction,9,12103896.0
260320,Government,541,588220360.0
260320,Manufacturing,41,26921219.0
260320,OtherServices,2,1385500.0
260320,Trade,98,61515673.0
260330,Business,1,634300.0
260330,Construction,3,728000.0
260330,Government,467,477417201.0
260330,OtherServices,3,1813100.0
260330,Trade,34,29272192.0
260340,Government,342,298772254.0
260340,OtherServices,2,1258000.0
260340,Trade,16,12078209.0
260345,Agriculture,196,169641725.0
260345,Business,696,544944583.0
260345,Construction,483,427661549.0
260345,Financial,110,321431508.0
260345,Government,3760,5604865727.0
260345,Manufacturing,1240,1006124747.0
260345,OtherServices,243,222061566.0
260345,RealEstate,6,9089435.0
260345,Trade,2996,2288584352.0
260345,Transport,167,241462553.0
260345,Utilities,32,21679478.0
260350,Agriculture,44,23935532.0
260350,Business,3,2239750.0
260350,Government,607,598620912.0
260350,Manufacturing,34,23748381.0
260350,OtherServices,14,9470267.0
260350,Trade,132,95633088.0
260360,Agriculture,14,10166197.0
260360,Financial,5,39537047.0
260360,Government,540,606193711.0
260360,Manufacturing,4470,3865213382.0
260360,OtherServices,1,1011400.0
260360,Trade,51,34441148.0
260360,Transport,4,10618579.0
260370,Agriculture,57,36751778.0
260370,Business,0,0.0
260370,Construction,30,30804118.0
260370,Government,911,865271372.0
260370,Manufacturing,45,32099897.0
260370,OtherServices,10,8918967.0
260370,Trade,193,138860556.0
260370,Transport,7,5629092.0
260380,Business,3,1836000.0
260380,Government,932,1002804802.0
260380,Manufacturing,19,11390255.0
260380,OtherServices,6,3826700.0
260380,Trade,121,79594320.0
260390,Business,5,2136900.0
260390,Construction,47,42078717.0
260390,Government,518,792344970.0
260390,OtherServices,8,6062934.0
260390,Trade,119,68679660.0
260390,Transport,5,7615717.0
260392,Government,446,375197351.0
260392,OtherServices,0,0.0
260392,Trade,32,68262475.0
260400,Agriculture,444,298658469.0
260400,Business,308,245160622.0
260400,Construction,224,184818440.0
260400,Financial,87,308681517.0
260400,Government,2341,2118279349.0
260400,Manufacturing,2185,2179782671.0
260400,Mining,26,24291106.0
260400,OtherServices,105,79925654.0
260400,RealEstate,1,459000.0
260400,Trade,2960,2136726883.0
260400,Transport,79,96067437.0
260400,Utilities,100,363707624.0
260410,Agriculture,424,317573356.0
260410,Business,5421,4476558639.0
260410,Construction,2148,1971710855.0
260410,Financial,805,2770018143.0
260410,Government,12613,17749512970.0
260410,Manufacturing,12775,9895543724.0
260410,OtherServices,1505,1185502798.0
260410,RealEstate,225,201026296.0
260410,Trade,20797,16894455216.0
260410,Transport,1659,1779388691.0
260410,Utilities,130,419634959.0
260415,Business,4,691577.0
260415,Government,776,793231809.0
260415,Manufacturing,4,4294726.0
260415,OtherServices,1,1006000.0
